"Honda Civic 7 поколение Хетчбэк 5-дв. , 2003",,5200$,https://i.cars.kg/preview/r/xXkhMjMZb8c9W0w1QWkH_A/1080x-/20220315/a221d5fcfc6f49d8d4e5c64621de5b87.jpg
"Toyota Prius 4 поколение Хетчбэк , 2016",,16900$,https://i.cars.kg/preview/r/LCj-1kS3Udjrz0jDOlezGQ/1080x-/20220315/7e2499348bee5dee35f47af73fc6747e.jpg
"Mazda Demio 2 поколение Хетчбэк , 2002",,2885$,https://i.cars.kg/preview/r/WOo39Revnsam84gGy6DWuQ/1080x-/20220315/6f147f407ddbf7257d67de5e2fc1e74f.jpg
"Toyota Camry XV50 [рестайлинг] Седан , 2015",,15400$,https://i.cars.kg/preview/r/m8RbfASH7YIzJhdLgcL4nA/1080x-/20220314/aa72c386906c2aa22fae683941802758.jpeg
"Mazda Protege BJ Седан , 1998",,1940$,https://i.cars.kg/preview/r/3HXxuWqbmpPbDznD6KPYXQ/1080x-/20220314/e37fe747d0a567a017d32ac1b409ef3d.jpg
"Mercedes-Benz S-Класс W140 [2-й рестайлинг] Седан , 1996",,7500$,https://i.cars.kg/preview/r/mWJj_W7W-1x_jf5mJo5o1Q/1080x-/20220314/fbb3509c3159f9c100842c9a17e234ea.jpg
"Mercedes-Benz E-Класс W201 [рестайлинг] 2.5-16 Evolution II седан 4-дв. , 1991",,240000$,https://i.cars.kg/preview/r/M513FPkorVO4u8Ldoek-6A/1080x-/20220314/c79e92a461fa57810c4f816c4d2e9808.jpg
"Honda Stream 1 поколение Минивэн , 2003",,5000$,https://i.cars.kg/preview/r/z37Ij-38qzWYbUSNINSQkw/1080x-/20220314/7e61a2e8b2b4cc4c7c43fba4bf38269c.jpg
"Chevrolet Tahoe GMT900 Внедорожник 5-дв. , 2011",,17900$,https://i.cars.kg/preview/r/WmoMG3KjTM8w6bY1fzu3dQ/1080x-/20220314/598cc2f1b7c8127098071affc96f940b.jpg
"Toyota Regius 1 поколение [рестайлинг] Минивэн , 2000",,8000$,https://i.cars.kg/preview/r/0Jh5A4CkprzgLsQ--JmQlw/1080x-/20220314/0971d10ee58aa0c5be8563c80c5d975f.jpg
"Lexus LX 2 поколение Внедорожник , 2003",,15000$,Картины нет
"Honda Odyssey 2 поколение Минивэн , 2003",,5700$,https://i.cars.kg/preview/r/HfcUwQiS3-66tQtE_W3vyA/1080x-/20220314/de3350a4e55626d1527f36ac0d239e0b.jpg
"Honda CR-V 2 поколение Кроссовер , 2002",,8000$,https://i.cars.kg/preview/r/ssnP_6nEgtFDdxDH7qurOA/1080x-/20220314/d86ec53300d08834604c73d108730e77.jpeg
"Honda Accord 6 поколение Седан , 1999",,350000$,https://i.cars.kg/preview/r/YSn-MDfwJ5XOr2TRwLLCbQ/1080x-/20220314/577091de1fd93190f7469d55640d3f77.jpeg
"Lexus RX 2 поколение [рестайлинг] Кроссовер , 2006",,13200$,https://i.cars.kg/preview/r/27o5j8sRoHqFyA_dHXw_rA/1080x-/20220314/2f4c64bc7116aeb9842378a0798e3ae3.jpg
"Mercedes-Benz M-Класс W164 Кроссовер , 2005",,8500$,https://i.cars.kg/preview/r/AXGCuI5gupYkmPKt8jOsIQ/1080x-/20220314/eb0e5422708938d680e2b9b5adf799df.jpg
"Toyota Caldina 2 поколение [рестайлинг] Универсал , 2000",,5400$,https://i.cars.kg/preview/r/na1wVZErJvDr_HIaWqpYMw/1080x-/20220314/a7316fd2dd2da1b43f03d9feb5380f6a.jpg
"Honda Accord 7 поколение Седан , 2003",,5200$,https://i.cars.kg/preview/r/JeoVmSoqHpz9oBzQ8Y07GQ/1080x-/20220313/e79ee8ddb4be50268b231a794c5932cc.jpeg
"Toyota Harrier 1 поколение , 2002",,7200$,https://i.cars.kg/preview/r/w_QhMY2eL7f3kjUSRD-wjA/1080x-/20220313/78b3b6b26574256e6c1fdbb8dd3a696c.jpg
"Hyundai Elantra MD [рестайлинг] Седан , 2016",,13600$,https://i.cars.kg/preview/r/PSv3FSg2RyYW8MmsipjObw/1080x-/20220313/70320f260dfb4fa80f940f9ebd5721a8.jpg
"Honda Stream 1 поколение Минивэн , 2003",,5500$,https://i.cars.kg/preview/r/53c1PXhffyW8hwH3Z3RN1A/1080x-/20220313/953dcdbf539d7325aa08a2ea38b769c6.jpg
"Mazda 2 2 поколение , 2008",,5800$,Картины нет
"Toyota Camry XV50 Седан 4-дв. , 2012",,13700$,https://i.cars.kg/preview/r/Tk2U2Q1znrIDBLV4J02vNQ/1080x-/20220313/37d844b2dfb3ad5e815f002723e20fad.jpg
"Subaru Forester 3 поколение Кроссовер , 2008",,8400$,https://i.cars.kg/preview/r/z0TgCbeYTTowc3CHlkMY3A/1080x-/20220313/33b71a5b4e11b649cbd1a27ac48ae179.jpg
"Toyota Land Cruiser J200 Внедорожник , 2009",,30000$,https://i.cars.kg/preview/r/21cLf7OrJsJPAUhMuqFqiA/1080x-/20220313/e24a98880c77ef3c44ba1951b2697ac1.jpg
"Subaru Forester 1 поколение Кроссовер , 2000",,4850$,https://i.cars.kg/preview/r/ryaMoSUIXU-Oq2VC8dn86Q/1080x-/20220313/6677324effa6ca5e2b09ae299f466c8b.jpg
"Acura MDX 2 поколение Кроссовер , 2008",,14000$,https://i.cars.kg/preview/r/vsuAmZ2H-i7s74JUePLJJw/1080x-/20220313/7d8e71e71436d04d358f4de355cadc99.jpg
"Mercedes-Benz E-Класс W210/S210 [рестайлинг] Седан , 2002",,12000$,https://i.cars.kg/preview/r/Y3cdoDJZrizZ90gGYqPQMg/1080x-/20220313/df0d22853461431b447afd817438aad4.jpg
"Subaru Forester , 2000",,5942$,https://i.cars.kg/preview/r/znYGlyXbtpx56XfwJ7BdwA/1080x-/20220313/b379ff3d9186c9b9f0fc8c7d7e65a174.jpg
"Subaru Legacy 3 поколение Универсал , 2002",,3300$,https://i.cars.kg/preview/r/3oNvgJVLfer4VsMPeR7T_A/1080x-/20220313/dc5fe3ac041f3d4a909232e7f0e9cf4e.jpg
"Lexus RX 2 поколение [рестайлинг] Кроссовер , 2008",,15000$,https://i.cars.kg/preview/r/HOctPe9uY36SxUt49YBPvA/1080x-/20220313/982e209639a5422c3bae7c38df1bc9a2.jpg
"Hyundai Sonata , 2014",,980000$,https://i.cars.kg/preview/r/hFT--JOZPxQ2noxeRaqj-g/1080x-/20220312/84b25e0881946a4c24028fb0fd493470.jpg
"Kia Sportage 3 поколение [рестайлинг] Кроссовер , 2015",,13499$,https://i.cars.kg/preview/r/men1Fkjt5KzpaWnJSpn6fQ/1080x-/20220312/c3e2d07bceac1cd01cb534d8445a9713.jpg
"Hyundai Elantra GT 1 поколение , 2016",,12000$,https://i.cars.kg/preview/r/qpclFxViJ_M7GoOQAC6Nlw/1080x-/20220312/bc2efa291770ca8c7cf3a48442270142.jpg
"Toyota Camry XV50 Седан 4-дв. , 2012",,13500$,https://i.cars.kg/preview/r/cTGGpwOX4UlQq_BG3tKfmQ/1080x-/20220312/b6019c05f289c0d56c1b1a10e2662d84.jpg
"Suzuki Grand Vitara 2 поколение Кроссовер 5-дв. , 2007",,8000$,https://i.cars.kg/preview/r/fu-X8Cykixx5REhVNmxzdA/1080x-/20220312/45e16ec94c0e57d455d2367342f7f50f.jpg
"RAF Toyota, 2014",,22500$,https://i.cars.kg/preview/r/VU5IrLCTD-BT3EiWxq3rGQ/1080x-/20220312/0dd382a74d0670cc78d4f5c097dc8aec.jpg
"Opel Zafira , 2002",,3900$,https://i.cars.kg/preview/r/KeZHskWHFQYd4vZ2vv9LhQ/1080x-/20220328/3600122c3464a41923219a4046f1141f.jpg
"Mazda 323 BG Хетчбэк 5-дв. , 1988",,1000$,https://i.cars.kg/preview/r/JRCYyYdxw3jy2EBRYd1VOg/1080x-/20220312/93463a00b73fb5213f6f4cc75451e0dc.jpg
"Toyota Land Cruiser Prado J120 Внедорожник 5-дв. , 2007",,20000$,https://i.cars.kg/preview/r/b5gKJB9ft39FYx1ACJ7J-w/1080x-/20220312/e79b9aca62feb20409b44f58a37ed540.jpg
"Honda CR-V 3 поколение , 2009",,13000$,https://i.cars.kg/preview/r/25kj4iP1DEkgXIPa5PnC0A/1080x-/20220312/6046a2b46562dc90d6b25122fe26d5e0.jpg
"Lexus RX 2 поколение , 2005",,14500$,https://i.cars.kg/preview/r/tOPvMOhcIsVHlSHu7zfWBA/1080x-/20220312/1fc484087c923c37c59a09ff52e7b12d.jpg
"Hyundai Elantra GT 1 поколение , 2017",,11800$,https://i.cars.kg/preview/r/oh48wBe5eeGLBv2oU2_GsA/1080x-/20220312/3f3f2b7c2b93fdbcc05076a4355ddb92.jpg
"Honda Odyssey , 2002",,4800$,https://i.cars.kg/preview/r/Rt2mupO2NjQ5jUUqISJ8vQ/1080x-/20220312/6e2b049430500a8f9af7d48673666b28.jpg
"Subaru Outback 4 поколение Универсал , 2011",,11800$,https://i.cars.kg/preview/r/SZZDq308ItO5FGrqHxuEig/1080x-/20220312/3555e2ca2ebc2031cd8ae6b555a7e5ee.jpg
"Nissan Teana J31 Седан , 2004",,4000$,https://i.cars.kg/preview/r/Ito1LC2R3Gsy-kJJ8_CjiA/1080x-/20220311/1db614491d6733816577003f3fb1b53d.jpeg
"Lexus RX 1 поколение Кроссовер , 2000",,7500$,https://i.cars.kg/preview/r/3u2-Z6pptbP8vNRmawVrGg/1080x-/20220311/5aac2ad6c7007e2e46b2fac633ef0748.jpg
"Honda Airwave 1 поколение Универсал , 2005",,6200$,https://i.cars.kg/preview/r/0usdV0AjpHHN7WXXRh9bZA/1080x-/20220311/6a17a1e7a7a3c34a3664138e59c91d7f.jpg
"Honda Odyssey 1 поколение Минивэн , 1998",,3880$,https://i.cars.kg/preview/r/JdJLkelKQf_77np_kdTyig/1080x-/20220311/f4d033098c3ce31364867cac691d0eeb.jpg
"Toyota Camry XV50 Седан 4-дв. , 2012",,13999$,https://i.cars.kg/preview/r/jzHgt_SBnwxONGb-drSrNg/1080x-/20220311/64ebbc36c48b1c6909313f72740fee17.jpg
"Subaru Outback 4 поколение Универсал , 2010",,10200$,https://i.cars.kg/preview/r/aq93Ml1wnpVyo86V0tFwww/1080x-/20220311/02430f0cdd21ed5a7a824e9bdec48f41.jpg
"Lexus , 2008",,23500$,https://i.cars.kg/preview/r/xr64IoDtwcsVP-1VHETeyw/1080x-/20220311/821424e0c97a9651c1b85d565988361e.jpg
"Daewoo Nexia 1 поколение Седан 4-дв. , 2000",,1500$,https://i.cars.kg/preview/r/Ypoivo-CWaPV_ZCG32gKCA/1080x-/20220311/5b63ad8b3daa1e4862d159e4575bb97f.jpg
"Toyota Celsior F30 [рестайлинг] , 2004",,10000$,Картины нет
"Toyota Allion T240 Седан , 2004",,6100$,https://i.cars.kg/preview/r/TuTheHu25_jLBJz1Cclg4g/1080x-/20220311/62fe85321fef3a1da756ba7fb9881699.jpg
"Mitsubishi Space Wagon Typ N50 Минивэн , 1999",,3880$,https://i.cars.kg/preview/r/HmoYNQSJKPZ9n2JU9-PrcA/1080x-/20220311/a64e99b2bee36a17333b0e38a9a7c489.jpg
"Lexus LX 3 поколение Внедорожник , 2011",,39500$,https://i.cars.kg/preview/r/32eFE78IckQbIQzaELYobQ/1080x-/20220311/02a681a0c030e1dd38013ed96f952296.jpg
"Mercedes-Benz E-Класс W211/S211 Седан , 2004",,9900$,https://i.cars.kg/preview/r/3T6Wn099_S3c3RP56Jw3Tw/1080x-/20220311/d28b3f83a0e16f40dfe757fc6277dad0.jpeg
"Hyundai Sonata , 2015",,12000$,https://i.cars.kg/preview/r/se3NjCkjmQs1YwCbZToepg/1080x-/20220311/8d58dceb14e9ad30c6b42dda3ae06c00.jpg
"Toyota Camry XV30 Седан , 2002",,8500$,https://i.cars.kg/preview/r/I5NT8KEzgjLDqaK4UoEIbQ/1080x-/20220311/6808b9f900c3cbbaaf5bb11a3e32cafd.jpeg
"Toyota Camry , 2020",,34300$,https://i.cars.kg/preview/r/hybKBv1ERlGa6XM9jwrr7Q/1080x-/20220311/deb9ea1e53856d34520e027a8029ecb5.jpeg
"BMW X1 E84 Кроссовер , 2012",,10000$,https://i.cars.kg/preview/r/SNvKUZtaIv6d7olHZwrZCQ/1080x-/20220310/a349305ad1f62d4088b107ebf8d82857.jpg
"BMW 5 серия E34 Седан , 1991",,1$,https://i.cars.kg/preview/r/1XhStUyebRTHI_JZHQvUGw/1080x-/20220310/f5570b7725f404b37e8e030dfecd6ccf.jpeg
"Lexus RX 4 поколение Кроссовер , 2017",,39900$,https://i.cars.kg/preview/r/w1RxpKWkKEI3WR08qlJ4cQ/1080x-/20220310/da9fe5ad12b51f94426bec7c963cf988.jpg
"Daihatsu YRV 1 поколение Минивэн , 2002",,12000$,https://i.cars.kg/preview/r/DuGujDlL3IAFPY5j-igH-w/1080x-/20220310/f387299437fdc0d6b809304e2dd4ee22.jpg
"Mercedes-Benz E-Класс W124 [рестайлинг] Седан 4-дв. , 1990",,3500$,https://i.cars.kg/preview/r/nOAzsr74IBLVAmiBW4hh5A/1080x-/20220310/584f2e899d4c100201f8669e2b7dc78f.jpeg
"Honda Stream 1 поколение Минивэн , 2003",,5500$,https://i.cars.kg/preview/r/vTwJkYqV57FAlN9dpRlUgw/1080x-/20220310/d7e0439a3e85b0ded331014ed235d46d.jpg
"Toyota Camry , 2017",,21500$,https://i.cars.kg/preview/r/f_DZDI2fsggUsfF0MpQLVA/1080x-/20220310/b5cb81be42240427419d870db144142c.jpg
"Toyota Avalon XX40 Hybrid седан 4-дв. , 2013",,16000$,https://i.cars.kg/preview/r/BQdJt3GfsAjn3aeRPej8Sg/1080x-/20220310/2c5f834ba3f39a2d06cf2c51d698b82a.jpg
"Mazda Demio 1 поколение [рестайлинг] Хетчбэк , 2004",,3500$,https://i.cars.kg/preview/r/0f6huvpjvm-fOHz_AcT29g/1080x-/20220310/746beade808732a11c1a5ae25279eb11.jpg
"Daewoo Matiz M200 , 2005",,2910$,https://i.cars.kg/preview/r/FKzRQsAluKXMR_FFxTt7CA/1080x-/20220310/569a2a5354da7ebb5f5b3a0a56a7b77a.jpg
"Toyota Crown S150 JDM хардтоп , 1997",,7500$,https://i.cars.kg/preview/r/UaRszkClrFqE0tXMLT4AZw/1080x-/20220310/fcbcfa9eda4a3a5a6932c111d019074e.jpg
"Honda Stream 1 поколение Минивэн , 2003",,5600$,https://i.cars.kg/preview/r/ucWm3iOd1IRDfU5nhqzAGg/1080x-/20220310/0b76d11d8b2b1529109aa354e50d89be.jpg
"Toyota Estima 3 поколение Минивэн 5-дв. , 2006",,10800$,https://i.cars.kg/preview/r/bXaC8f1ORaGNbeQfniKLig/1080x-/20220310/497dbdc87f7a455b22b91930869851be.jpeg
"Honda CR-V 2 поколение Кроссовер , 2003",,8000$,https://i.cars.kg/preview/r/dOc_Iof1b41n0yxzmfJoSw/1080x-/20220309/9c9133fcfe76e6af038d5fe8b45d667d.jpg
"Honda CR-V 2 поколение [рестайлинг] , 2005",,8000$,https://i.cars.kg/preview/r/7i8NwlbBKz93uGV6c8frxA/1080x-/20220309/5086cb565bf9b996256057a352b8be63.jpg
"Toyota Camry XV50 [рестайлинг] Седан , 2015",,17000$,https://i.cars.kg/preview/r/8brpJrxfb0HSKVNGziRXGw/1080x-/20220309/ba630584af607a8b355ce5aff5900db7.jpg
"Hyundai Porter 4 поколение Single Cab борт 2-дв. , 2011",,12000$,https://i.cars.kg/preview/r/cD9SrBcCXlqM2P685Eix_Q/1080x-/20220309/549b1ed039c168e4cea72f27947fd69d.jpg
"Toyota Ist 1 поколение Хетчбэк , 2002",,5100$,https://i.cars.kg/preview/r/xoGzbMZO2bfS8lyutpXpIw/1080x-/20220309/30f1d806f755812c57628ef1acf5d633.jpg
"Kia Carnival 2 поколение Минивэн , 2014",,18500$,https://i.cars.kg/preview/r/DHasPbFXGq6Xjwp0RGWanA/1080x-/20220309/7b80b2c2df93169bbdb7a4e2ed717cf7.jpg
"Toyota Avensis 2 поколение Седан , 2003",,3500$,https://i.cars.kg/preview/r/KwW_wazsYHTT3Z3Gh0NMAw/1080x-/20220309/cca912370fa2de1b7a2d1747264efeb4.jpg
"Volkswagen Bora 1 поколение Седан , 2003",,2364$,https://i.cars.kg/preview/r/H7ZDx4rPMdSTLff4LXUKCA/1080x-/20220309/75ba2f4491c0f5f046ef8be928d19825.jpg
"BMW X6 E71/E72 Sports Activity Coupe кроссовер , 2010",,16900$,https://i.cars.kg/preview/r/J6B-52Klw7cbPn72bFtuhw/1080x-/20220309/c8c2fe543afc71dfd76261f226c2b6ca.jpg
"Toyota Camry , 2015",,16300$,https://i.cars.kg/preview/r/HDujitM6QLcoBx-vDKtaAA/1080x-/20220309/ed9246249800e105ba4131b3cac691aa.jpg
"Toyota Hilux Surf 3 поколение Внедорожник , 2001",,6300$,https://i.cars.kg/preview/r/urd7oktxpnQH4ZgrFfH-jA/1080x-/20220309/7b01f6fe02fd492b91f14d525f12d117.jpg
"Toyota Avensis Verso , 2003",,7500$,https://i.cars.kg/preview/r/NMebXWV5VuhRhVlRkgeUvA/1080x-/20220309/dda787916e661e6c7cd3a10236f7acff.jpg
"Audi A4 B8/8K Седан 4-дв. , 2008",,10700$,https://i.cars.kg/preview/r/tvj0oh2SfB52iwuTY5D6AQ/1080x-/20220308/7332e1b5a22a7647a98be5714b160e57.jpg
"Toyota RAV4 4 поколение [рестайлинг] Кроссовер , 2016",,27500$,https://i.cars.kg/preview/r/KbunMaNmwDCPh0nykU3I2A/1080x-/20220308/be71194232c9fa264f23182c22f69bcc.jpg
"Volkswagen Bora 1 поколение Седан , 2003",,2364$,https://i.cars.kg/preview/r/xZW0ZxotcXk7ddivIe6LkQ/1080x-/20220309/46ee1b1a6250da4c6bd37994b6e2b478.jpg
"Toyota Camry XV30 [рестайлинг] Седан , 2006",,6851$,https://i.cars.kg/preview/r/U3o7hkoNuSF6vQBhcG5nBg/1080x-/20220308/ed5862cff4bbab3c22cccb1281417c34.jpg
"Toyota Aygo 1 поколение Хетчбэк 3-дв. , 2008",,5000$,https://i.cars.kg/preview/r/3Qs9Eu6YUK43qydcrdZMpA/1080x-/20220308/3c25ae9fbd8fcd0357d213ff108af4ae.jpg
"Subaru Forester 1 поколение [рестайлинг] STi кроссовер 5-дв. , 2001",,4750$,https://i.cars.kg/preview/r/XDXsw0G2pM2zO-sjX2KrWw/1080x-/20220308/ebb09a6fcf543dca7bf4db994f843ed9.jpeg
"Toyota Ist 1 поколение Хетчбэк , 2002",,5000$,https://i.cars.kg/preview/r/aLqY_3bRg4cNsnXTmJRLHQ/1080x-/20220308/d0f778ca8a71d355d755cdddb2e7df2b.jpg
"Volkswagen Touareg 1 поколение Кроссовер , 2004",,5300$,https://i.cars.kg/preview/r/MxL-qmfNU7NpeUcAjmCnZA/1080x-/20220307/f2e4e9ce4d15b17705db83d776e5a5d4.jpg
"ВАЗ (Lada) 2106 1 поколение Седан , 2003",,1600$,https://i.cars.kg/preview/r/gVNUtokfRTIeaXALprup5w/1080x-/20220307/92bd3f27979e6b97e443a23c993958fc.jpg
"Mercedes-Benz Sprinter , 1992",,6000$,https://i.cars.kg/preview/r/cyPJ0Ir6ZBBa6sWH1IXluA/1080x-/20220307/2422672072efe962c905284ec5cb4405.jpeg
"BMW X5 , 2018",,53000$,https://i.cars.kg/preview/r/uj3-vrWpahBD2QPFwKsSjA/1080x-/20220307/f72bd8c6280615fad19796f2557c2fa0.jpg
"Honda Civic 7 поколение Хетчбэк 5-дв. , 2002",,5093$,Картины нет
"Nissan Patrol Y61 [рестайлинг] Внедорожник 5-дв. , 2005",,13500$,https://i.cars.kg/preview/r/0_mubvmDZRFhZX4rButVNg/1080x-/20220307/3481688169d0c5d2b6b887cf2509c0df.jpg
"Toyota Sequoia 2 поколение Внедорожник , 2009",,30500$,https://i.cars.kg/preview/r/aSCQFUvNKetS9M7llzF6lA/1080x-/20220307/532ea187de5fb345b9a4af3ace0d7728.jpg
"Nissan Note E12 Хетчбэк , 2014",,12900$,https://i.cars.kg/preview/r/r7ue6sMAojCr3oOw8JR4eg/1080x-/20220307/8524798e286ba64a0dabca956f10897d.jpg
"Subaru Forester 4 поколение [рестайлинг] Кроссовер , 2017",,16400$,https://i.cars.kg/preview/r/f8TnvCNa3ToGHocWKq9vNg/1080x-/20220307/5029b38358b077dc59f692c35b352a52.jpg
"Toyota Camry XV50 [рестайлинг] , 2016",,22000$,https://i.cars.kg/preview/r/nNXCq-2AtIQ08CeFHevJgw/1080x-/20220307/95d40acf8f2db805bab6491ddfb964dc.jpg
"Mercedes-Benz A-Класс W168/V168 [рестайлинг] , 2003",,6300$,https://i.cars.kg/preview/r/C1chdGVNkyjHvp68d4L6bA/1080x-/20220307/70a13eb0693a66c833834bcb84dcbf15.jpg
"Honda Stepwgn 3 поколение Минивэн , 2003",,11500$,https://i.cars.kg/preview/r/tHlr8V5EDJSA0XOUGFRc1g/1080x-/20220307/805d2cc0d7c01f33390f95d25a3b9390.jpg
"Honda Civic 7 поколение Хетчбэк 5-дв. , 2003",,5400$,https://i.cars.kg/preview/r/5wDXb68cJKfR29cJ7kdobw/1080x-/20220306/5318afd7f85fa826c3f47783f9b3af06.jpg
"Mazda Premacy 1 поколение Минивэн , 2000",,4000$,https://i.cars.kg/preview/r/ZnMFBTBiFk5R9jW8KP4qAw/1080x-/20220307/c71ff3357f58f5bfe2ed4ac558789974.jpg
"Toyota Avensis 1 поколение Хетчбэк , 1998",,3274$,https://i.cars.kg/preview/r/WHGE9VF_UkI8o9iwrC96xA/1080x-/20220306/f043c966527f26e6f8bfcaed6854585d.jpg
"Subaru Legacy 4 поколение Седан , 2004",,6500$,https://i.cars.kg/preview/r/tFXIptyGTjUx1XJ8zr3wVQ/1080x-/20220306/1301635a6525338991dd80cb7cd9b7bf.jpg
"Mazda 6 1 поколение Седан , 2005",,4200$,https://i.cars.kg/preview/r/F-3576DTtbI-G8n-9Kpf-Q/1080x-/20220306/b33a4732729d52003bdecdbd33a2be2f.jpg
"Nissan Patrol Y61 , 2000",,10000$,https://i.cars.kg/preview/r/3wyyZFNYR8n9Pbv4JIg1Bg/1080x-/20220306/51bf11e88208048cc576365be2384392.jpeg
"Ford Mondeo 3 поколение Хетчбэк , 2001",,3274$,Картины нет
"Toyota Ist 1 поколение Хетчбэк , 2003",,5000$,https://i.cars.kg/preview/r/lVLMeZQVPQnZbYHWcepX0A/1080x-/20220306/c7ebdf4e3fd92f322fe54bcf0de31478.jpg
"Mercedes-Benz E-Класс W124 [2-й рестайлинг] , 1993",,4800$,https://i.cars.kg/preview/r/J_lOIZRBndwh74z5UBmYqg/1080x-/20220306/2ed1dd8f9417ee8879bd6c2fc6b5d663.jpeg
"Acura MDX 1 поколение Кроссовер , 2002",,7300$,https://i.cars.kg/preview/r/Ovn1RjVt3FUwHOh7GRsNZg/1080x-/20220306/ee774e73813b85f6fc133588609c9a12.jpg
"Toyota Camry XV30 [рестайлинг] Седан , 2005",,9000$,https://i.cars.kg/preview/r/zAVx0ipZ6LKF8qlO6KaWMQ/1080x-/20220306/51a420531e3baaea94653355b11e45de.jpg
"Toyota Camry XV30 [рестайлинг] Седан , 2005",,10500$,https://i.cars.kg/preview/r/sUe_KCJt_UVAturrBlhAag/1080x-/20220306/abc93b537e4755855c053f5f8dad0758.jpg
"Hyundai Equus 1 поколение Седан , 2001",,4500$,https://i.cars.kg/preview/r/W18PwkpSklMVGCrdiHM8yg/1080x-/20220306/2af940fe857bdc7d246a90f24bedbc6c.jpg
"Toyota Raum , 2003",,5700$,https://i.cars.kg/preview/r/7fI2s8-WrycjJaic0ZnzSg/1080x-/20220306/527e7ab228daf15570cf593e306626c8.jpg
"Audi A4 B6 Седан , 2002",,3800$,https://i.cars.kg/preview/r/qBLjr9zaragyfNkUjWlN9w/1080x-/20220305/65f80c24ac67a147650bb2f29f2e847d.jpg
"Volkswagen Polo , 2001",,2600$,https://i.cars.kg/preview/r/ycUFISoEK-rUCMlTOahqfw/1080x-/20220305/2a27de107db66c215d69eaf519668028.jpg
"Mitsubishi Pajero 4 поколение [рестайлинг] Внедорожник 5-дв. , 2010",,18300$,https://i.cars.kg/preview/r/YUVI_mQQudneds0Ngk1v7w/1080x-/20220305/f59fe1e0589d0c900e53171dbf998492.jpg
"Lexus ES 4 поколение , 2004",,8500$,https://i.cars.kg/preview/r/1c_CYZ4TZngYukpXjLVwAg/1080x-/20220305/1764511534a7adf7f5ce2c17b0d03850.jpg
"Lexus LX 3 поколение [рестайлинг] , 2018",,95000$,https://i.cars.kg/preview/r/xhccYb-AXbFheDHOtlxSog/1080x-/20220305/ecffe8d9827cccbfdc3fcfd45c1c4cde.jpeg
"Honda Fit 1 поколение Хетчбэк , 2002",,5200$,https://i.cars.kg/preview/r/BWH7YmfNjdBDP7ke1FxOkA/1080x-/20220305/18c93f48abbe627e96b6c9de9088f8d1.jpg
"Toyota Land Cruiser J200 [2-й рестайлинг] , 2016",,74000$,https://i.cars.kg/preview/r/f8Xq-G8WcbVYoc6i4jpxkg/1080x-/20220305/f7f1e12c469198491e1257adc1ea49c3.jpeg
"Audi S4 4A/C4 Седан , 1991",,4000$,https://i.cars.kg/preview/r/JOoZOkUZVDC9n2m3i-sz3g/1080x-/20220304/f314b1ef1ae33b4284b2e44615647187.jpg
"Mazda MPV , 2004",,5200$,https://i.cars.kg/preview/r/O5jqD01J5fAFfrPOmQMUCg/1080x-/20220304/fddc9f5a8cb8e05350ce79c3e1fd2d63.jpg
"Mercedes-Benz E-Класс W124 [2-й рестайлинг] Седан , 1993",,3000$,https://i.cars.kg/preview/r/RsMrqvWeGd8L-lThbYnmfQ/1080x-/20220304/c3e97c690de794aeadd612403bdb8b6c.jpg
"Daewoo Lacetti 1 поколение [рестайлинг] Седан , 2004",,3900$,Картины нет
"Mercedes-Benz A-Класс W168 , 1999",,3200$,https://i.cars.kg/preview/r/G5dgtMJEgUWCvIWt0c0Tww/1080x-/20220304/1a3d3ca81ae435397b524e4933da8ce8.jpg
"Toyota Camry XV40 [рестайлинг] , 2009",,11500$,https://i.cars.kg/preview/r/GWA9NS0pMbtfeFumv2ruPg/1080x-/20220304/e610b5f8935e73b41ed4f4d17b3d8fa7.jpeg
"Kia K7 1 поколение Седан , 2011",,13000$,https://i.cars.kg/preview/r/h_wV1Rn3px5UKZbldiM2Vg/1080x-/20220304/182b6b3ae6ce1e665f95b70d6f418a26.jpg
"Volkswagen Polo 4 поколение Хетчбэк 5-дв. , 2003",,3500$,https://i.cars.kg/preview/r/QPi-vPfJWrtZLGpUGU7iow/1080x-/20220304/e2b093d389dead51174d61c5182e66bc.jpeg
"Toyota Alphard 2 поколение , 2008",,18500$,https://i.cars.kg/preview/r/zcVfZd5-9NsWVgZQRWRBgQ/1080x-/20220304/142aec6c11eeec8dd81c7e6e42de8c5a.jpeg
"Audi A6 4B/C5 Седан , 1999",,3200$,https://i.cars.kg/preview/r/H3akgXck4h1vcrXDZlI4Vg/1080x-/20220304/a7a205ca867ae3cf415e8b6d7c4008d7.jpg
"Hyundai Sonata , 2015",,11900$,https://i.cars.kg/preview/r/DF57ORqXL4pvk52dCCMSCw/1080x-/20220304/da2f4302f3f31f3fd9b13cd4d679c303.jpg
"Chrysler PT Cruiser 1 поколение Хетчбэк , 2001",,3000$,https://i.cars.kg/preview/r/rimaI_Ik7OXIIiWazVPCxQ/1080x-/20220303/a27541cfab22a5c71cf7ad557cf84d2a.jpg
"Land Rover Range Rover , 2019",,96500$,https://i.cars.kg/preview/r/UaPt3wRBB2qm1P46RXB83g/1080x-/20220303/61b63b23b43d21abc4836bc04f842426.jpg
"Volkswagen Vento , 1992",,2150$,https://i.cars.kg/preview/r/q3tJ3wf7wkbLX2OR8AC3dg/1080x-/20220303/a54cea054643fa7b177ba401dffd18d8.jpg
